Feature ID	Taxon	Confidence
ASV_26306	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Coemansia;s__Coemansia_pectinata	0.9999544684325453
ASV_26307	Unassigned	0.5140841418067729
ASV_26308	Unassigned	0.6650081096697613
ASV_26309	Unassigned	0.721052437029233
ASV_26310	Unassigned	0.6705560065096143
ASV_26311	Unassigned	0.6244199624449536
ASV_26312	Unassigned	0.42060028756520373
ASV_26313	Unassigned	0.6853393105422849
ASV_26314	Unassigned	0.6540233883188482
ASV_26315	Unassigned	0.7159133802225888
ASV_26316	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9137128231642314
ASV_26317	Unassigned	0.7526782495872225
ASV_26318	Unassigned	0.3688328332468893
ASV_26319	Unassigned	0.6454901714345058
ASV_26320	Unassigned	0.6919429833363064
ASV_26321	Unassigned	0.31447925582567793
ASV_26322	Unassigned	0.6232110090273646
ASV_26323	Unassigned	0.5803821546418124
ASV_26324	Unassigned	0.6473050118259616
ASV_26325	Unassigned	0.5014274234206348
ASV_26326	Unassigned	0.6778005028995739
ASV_26327	Unassigned	0.7312832964950954
ASV_26328	Unassigned	0.4614882547386121
ASV_26329	k__Fungi;p__Kickxellomycota;c__Kickxellomycetes;o__Kickxellales;f__Kickxellaceae;g__Coemansia;s__Coemansia_pectinata	0.9999871412306578
ASV_26330	Unassigned	0.4717733229429908
ASV_26331	Unassigned	0.3312991571359438
ASV_26332	Unassigned	0.5017224517364393
ASV_26333	Unassigned	0.3819829498096642
ASV_26334	Unassigned	0.4375136032082819
ASV_26335	Unassigned	0.6548284651710288
ASV_26336	Unassigned	0.763204359723012
ASV_26337	Unassigned	0.6155448051350412
ASV_26338	k__Stramenopila;p__Oomycota;c__Oomycetes;o__Pythiales;f__Pythiaceae;g__Globisporangium	0.99441786368544
ASV_26339	Unassigned	0.6807390944580868
ASV_26340	Unassigned	0.588403789903829
ASV_26341	Unassigned	0.5073680805208721
ASV_26342	Unassigned	0.7278710899655032
ASV_26343	Unassigned	0.6331733926676226
ASV_26344	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Leotiaceae;g__Pezoloma;s__Pezoloma_ericae	0.7625014926377603
ASV_26345	k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__Orbiliales;f__Orbiliaceae;g__Arthrobotrys	0.9876273182239297
ASV_26346	Unassigned	0.5259276369311308
ASV_26347	Unassigned	0.4662355507777125
ASV_26348	k__Fungi;p__Zoopagomycota;c__Zoopagomycetes;o__Zoopagales;f__Piptocephalidaceae;g__Syncephalis;s__unidentified	0.9999601483202379
ASV_26349	Unassigned	0.673671933276836
ASV_26350	k__Fungi;p__Ascomycota;c__Pezizomycotina_cls_Incertae_sedis;o__Pezizomycotina_ord_Incertae_sedis;f__Pezizomycotina_fam_Incertae_sedis;g__Ciliophora;s__unidentified	0.9831514843743552
ASV_26351	Unassigned	0.3182226722273155
ASV_26352	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9497759271219363
ASV_26353	Unassigned	0.6265663299906366
ASV_26354	Unassigned	0.4675020758613545
ASV_26355	Unassigned	0.6254534209110866
ASV_26356	Unassigned	0.4533701484835303
ASV_26357	Unassigned	0.6259174871827564
ASV_26358	Unassigned	0.6595413287921026
ASV_26359	Unassigned	0.746455291733827
ASV_26360	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Onygenales;f__Onygenaceae;g__Auxarthron;s__unidentified	0.9116171535980806
ASV_26361	Unassigned	0.7031120890760887
ASV_26362	Unassigned	0.5280222944065365
ASV_26363	Unassigned	0.5196517530901962
ASV_26364	k__Rhizaria;p__Cercozoa;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7494763623076278
ASV_26365	Unassigned	0.5930079862526403
ASV_26366	Unassigned	0.5893469178979438
ASV_26367	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Piskurozymaceae;g__Solicoccozyma;s__Solicoccozyma_terricola	0.9999999390463491
ASV_26368	k__Viridiplantae;p__Anthophyta;c__Eudicotyledonae;o__Brassicales;f__Brassicaceae;g__Brassica;s__Brassica_juncea	0.9876301076867421
ASV_26369	Unassigned	0.7157018177788838
ASV_26370	Unassigned	0.5473935303975253
ASV_26371	Unassigned	0.7677643416604281
ASV_26372	k__Fungi	0.7123229985547934
ASV_26373	k__Stramenopila;p__Ochrophyta;c__Synurophyceae;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9986114453249344
ASV_26374	Unassigned	0.4134106378762479
ASV_26375	Unassigned	0.5206455892613615
ASV_26376	Unassigned	0.6772991264566284
ASV_26377	Unassigned	0.6506891270257416
ASV_26378	Unassigned	0.472829280033922
ASV_26379	Unassigned	0.8164155842371681
ASV_26380	Unassigned	0.6602836474026073
ASV_26381	Unassigned	0.4948285698530832
ASV_26382	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Psathyrellaceae;g__Coprinopsis;s__Coprinopsis_afrocinerea	0.9985597485620178
ASV_26383	Unassigned	0.5544733631005883
ASV_26384	Unassigned	0.6081202289773284
ASV_26385	Unassigned	0.516090874669829
ASV_26386	Unassigned	0.6960269293672812
ASV_26387	Unassigned	0.5797842105419729
ASV_26388	Unassigned	0.5748444879874357
ASV_26389	Unassigned	0.7535149248025186
ASV_26390	Unassigned	0.7115390943989839
ASV_26391	Unassigned	0.6504839827912706
ASV_26392	Unassigned	0.6544843823358715
ASV_26393	Unassigned	0.6476921323932149
ASV_26394	Unassigned	0.7262637894116966
ASV_26395	Unassigned	0.4248778297188478
ASV_26396	Unassigned	0.854751164717757
ASV_26397	Unassigned	0.7005958706129989
ASV_26398	Unassigned	0.4273562839564574
ASV_26399	Unassigned	0.7337066166026186
ASV_26400	Unassigned	0.594653252178456
ASV_26401	Unassigned	0.6743958239811922
ASV_26402	Unassigned	0.6795333579766354
ASV_26403	Unassigned	0.8163698882492784
ASV_26404	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;s__Mortierella_angusta	0.9923396070548607
ASV_26405	Unassigned	0.4639400377346954
ASV_26406	Unassigned	0.576266707271106
ASV_26407	Unassigned	0.5978901412687428
ASV_26408	Unassigned	0.4134229532802932
ASV_26409	Unassigned	0.7564753603398913
ASV_26410	Unassigned	0.5284061154865906
ASV_26411	Unassigned	0.716101017452424
ASV_26412	Unassigned	0.7788076488778852
ASV_26413	Unassigned	0.7887818010206573
ASV_26414	Unassigned	0.6585389749357675
ASV_26415	Unassigned	0.9006330194442845
ASV_26416	Unassigned	0.7272422808334371
ASV_26417	Unassigned	0.6650065228494981
ASV_26418	Unassigned	0.6120033224545695
ASV_26419	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8421892273461723
ASV_26420	Unassigned	0.5187638993364061
ASV_26421	k__Eukaryota_kgd_Incertae_sedis;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.71722421560065
ASV_26422	Unassigned	0.7427007716525358
ASV_26423	Unassigned	0.45820230718645305
ASV_26424	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae	0.9999998362307837
ASV_26425	Unassigned	0.3003758350803142
ASV_26426	Unassigned	0.7538065929774409
ASV_26427	Unassigned	0.5817962848099965
ASV_26428	Unassigned	0.5043947802357873
ASV_26429	Unassigned	0.6933181085073712
ASV_26430	Unassigned	0.7936064438062922
ASV_26431	Unassigned	0.5781339188499435
ASV_26432	Unassigned	0.39228339659007827
ASV_26433	Unassigned	0.7592909042788878
ASV_26434	Unassigned	0.7446131699766002
ASV_26435	Unassigned	0.30292009208664217
ASV_26436	Unassigned	0.754201337521825
ASV_26437	Unassigned	0.7206681579300053
ASV_26438	Unassigned	0.6494191326186021
ASV_26439	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9159332000328786
ASV_26440	Unassigned	0.5010649271352042
ASV_26441	Unassigned	0.7001316206325616
ASV_26442	Unassigned	0.7465956270285339
ASV_26443	Unassigned	0.8447920396172475
ASV_26444	Unassigned	0.7646927558728142
ASV_26445	Unassigned	0.448574216030322
ASV_26446	Unassigned	0.8232490281025356
ASV_26447	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7962194246153855
ASV_26448	Unassigned	0.7045142123105999
ASV_26449	Unassigned	0.68251385331288
ASV_26450	Unassigned	0.6666554064381038
ASV_26451	Unassigned	0.5198721306262126
ASV_26452	k__Metazoa;p__Arthropoda;c__Insecta;o__Odonata;f__Libellulidae	0.7706897220405637
ASV_26453	Unassigned	0.7591903285598097
ASV_26454	Unassigned	0.6438577291691197
ASV_26455	Unassigned	0.6517150390720994
ASV_26456	Unassigned	0.5278561193059238
ASV_26457	Unassigned	0.5168408940470768
ASV_26458	Unassigned	0.7513789216830551
ASV_26459	Unassigned	0.7841469432336619
ASV_26460	Unassigned	0.5685549168253383
ASV_26461	Unassigned	0.45189721048514975
ASV_26462	Unassigned	0.4296848209873898
ASV_26463	Unassigned	0.6970491626830182
ASV_26464	Unassigned	0.7228733513463652
ASV_26465	Unassigned	0.7760975608247345
ASV_26466	Unassigned	0.7403571696857435
ASV_26467	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8813600650672178
ASV_26468	Unassigned	0.569526132523873
ASV_26469	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__Bradymyces;s__Bradymyces_oncorhynchi	0.9052050003267881
ASV_26470	Unassigned	0.6409935746487297
ASV_26471	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Thyridariaceae;g__Neoroussoella;s__Neoroussoella_heveae	0.7480631212844027
ASV_26472	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.7392458504571006
ASV_26473	Unassigned	0.5283350739217949
ASV_26474	Unassigned	0.6281192892977784
ASV_26475	Unassigned	0.7445100090033137
ASV_26476	k__Viridiplantae;p__Chlorophyta;c__Chlorophyceae;o__Chlamydomonadales;f__Chlorosarcinaceae;g__Chlorosarcinopsis;s__unidentified	0.9871335867127217
ASV_26477	Unassigned	0.6978328654931528
ASV_26478	Unassigned	0.72279157675073
ASV_26479	Unassigned	0.6658054807164255
ASV_26480	Unassigned	0.6505141615690753
ASV_26481	Unassigned	0.4310871300414961
ASV_26482	Unassigned	0.9382504756613013
ASV_26483	Unassigned	0.8149527381051694
ASV_26484	Unassigned	0.6001229723536946
ASV_26485	Unassigned	0.8053547518230686
ASV_26486	Unassigned	0.4603206669642643
ASV_26487	Unassigned	0.8007658098600883
ASV_26488	Unassigned	0.7228999747484683
ASV_26489	Unassigned	0.6445357606566615
ASV_26490	Unassigned	0.789684345092287
ASV_26491	Unassigned	0.6799574324209661
ASV_26492	Unassigned	0.6641816582808736
ASV_26493	Unassigned	0.6692014243983362
ASV_26494	Unassigned	0.7665870294696081
ASV_26495	Unassigned	0.7842319323732116
ASV_26496	Unassigned	0.45357869938215456
ASV_26497	Unassigned	0.5523933923599798
ASV_26498	k__Protista;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.772719197392806
ASV_26499	Unassigned	0.7991150188155601
ASV_26500	Unassigned	0.4293970529144756
ASV_26501	Unassigned	0.6648745314321226
ASV_26502	Unassigned	0.5265258783039124
ASV_26503	Unassigned	0.6171997288066511
ASV_26504	Unassigned	0.4032139136508637
ASV_26505	Unassigned	0.4045628283423054
ASV_26506	Unassigned	0.809660568033738
ASV_26507	Unassigned	0.6460622266546656
ASV_26508	Unassigned	0.6300288652830732
ASV_26509	Unassigned	0.5568388579333334
ASV_26510	Unassigned	0.8123693960577725
ASV_26511	Unassigned	0.7039827877465467
ASV_26512	Unassigned	0.795317239859825
ASV_26513	Unassigned	0.6824008589542552
ASV_26514	Unassigned	0.7706644446478889
ASV_26515	Unassigned	0.7710752383112887
ASV_26516	Unassigned	0.6637383522896831
ASV_26517	k__Metazoa	0.7587129532821222
ASV_26518	Unassigned	0.6368989130018927
ASV_26519	Unassigned	0.7462577471231908
ASV_26520	Unassigned	0.3477739726420218
ASV_26521	Unassigned	0.3771593477047718
ASV_26522	Unassigned	0.5979362405956017
ASV_26523	Unassigned	0.6995480662204165
ASV_26524	Unassigned	0.6939747895243679
ASV_26525	Unassigned	0.8520237405123829
ASV_26526	Unassigned	0.5855175140622886
ASV_26527	Unassigned	0.4964358357489256
ASV_26528	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Neocosmospora;s__Neocosmospora_rubicola	0.9998458225992424
ASV_26529	Unassigned	0.7125584383731843
ASV_26530	Unassigned	0.5069011991179535
ASV_26531	Unassigned	0.6864226801578954
ASV_26532	Unassigned	0.7843891182741844
ASV_26533	Unassigned	0.7518292196059362
ASV_26534	Unassigned	0.7259139982694307
ASV_26535	Unassigned	0.436935326572936
ASV_26536	Unassigned	0.7697795762694258
ASV_26537	Unassigned	0.775395589877196
ASV_26538	Unassigned	0.8474613507532497
ASV_26539	Unassigned	0.6852810139883223
ASV_26540	Unassigned	0.5074165233299317
ASV_26541	Unassigned	0.7663183932064086
ASV_26542	Unassigned	0.7077242293062052
ASV_26543	Unassigned	0.6545293587249279
ASV_26544	Unassigned	0.6616446878155
ASV_26545	Unassigned	0.42936922849713355
ASV_26546	Unassigned	0.6756290456027015
ASV_26547	Unassigned	0.6392976064187967
ASV_26548	Unassigned	0.7144467559756349
ASV_26549	Unassigned	0.7929998567468277
ASV_26550	Unassigned	0.605056609491388
ASV_26551	Unassigned	0.3605349839137203
ASV_26552	Unassigned	0.6745978527002627
ASV_26553	Unassigned	0.49748269475692763
ASV_26554	Unassigned	0.6247647787188304
ASV_26555	Unassigned	0.7534044345465527
ASV_26556	Unassigned	0.7941164519191669
ASV_26557	Unassigned	0.6577985539673843
ASV_26558	Unassigned	0.5662446170782077
ASV_26559	Unassigned	0.6528639042014316
ASV_26560	Unassigned	0.737091289342257
ASV_26561	Unassigned	0.5996537085511526
ASV_26562	Unassigned	0.6356412739259024
ASV_26563	Unassigned	0.7729808588358746
ASV_26564	Unassigned	0.39254938101631254
ASV_26565	Unassigned	0.7335031242402087
ASV_26566	Unassigned	0.5464491088244164
ASV_26567	Unassigned	0.6657001404261133
ASV_26568	Unassigned	0.5921052450036617
ASV_26569	Unassigned	0.7615168252185984
ASV_26570	Unassigned	0.6866457441814084
ASV_26571	Unassigned	0.7923640823720866
ASV_26572	Unassigned	0.9689313073907369
ASV_26573	Unassigned	0.5799336740306791
ASV_26574	Unassigned	0.7750965050277735
ASV_26575	Unassigned	0.7246062713568808
ASV_26576	Unassigned	0.6965667731513401
ASV_26577	Unassigned	0.7190800607554122
ASV_26578	Unassigned	0.7167417233237158
ASV_26579	Unassigned	0.6054369209062247
ASV_26580	Unassigned	0.6987872341403876
ASV_26581	Unassigned	0.6476700999520079
ASV_26582	Unassigned	0.677652959597382
ASV_26583	Unassigned	0.7175292931409392
ASV_26584	Unassigned	0.9850579846892814
ASV_26585	Unassigned	0.6539050002407714
ASV_26586	Unassigned	0.8051391775670166
ASV_26587	Unassigned	0.4023935521639521
ASV_26588	Unassigned	0.5098845233311267
ASV_26589	Unassigned	0.4310317993014342
ASV_26590	Unassigned	0.7412410896011946
ASV_26591	Unassigned	0.7164216077468245
ASV_26592	Unassigned	0.506820240952166
ASV_26593	Unassigned	0.8675430182905739
ASV_26594	Unassigned	0.6480805667192793
ASV_26595	Unassigned	0.7291313334831567
ASV_26596	Unassigned	0.7990686981110876
ASV_26597	k__Fungi	0.9937817873063854
ASV_26598	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Bolbitiaceae	0.9073407905977277
ASV_26599	Unassigned	0.6906428921870291
ASV_26600	Unassigned	0.5269519104172904
ASV_26601	Unassigned	0.5890654716586909
ASV_26602	Unassigned	0.960868864468401
ASV_26603	Unassigned	0.7359969610123157
ASV_26604	Unassigned	0.8105012762046291
ASV_26605	Unassigned	0.5186855057411435
ASV_26606	Unassigned	0.7140326410627067
ASV_26607	Unassigned	0.3907465655293786
ASV_26608	Unassigned	0.6027226419797114
ASV_26609	Unassigned	0.6745926623284433
ASV_26610	Unassigned	0.7547138295804712
ASV_26611	Unassigned	0.6652169071928297
ASV_26612	Unassigned	0.449693428481328
ASV_26613	Unassigned	0.5845399864694761
ASV_26614	Unassigned	0.6719444073218006
ASV_26615	Unassigned	0.7110821548408759
ASV_26616	Unassigned	0.7409965122305182
ASV_26617	Unassigned	0.5424479654367862
ASV_26618	Unassigned	0.8388925697908634
ASV_26619	Unassigned	0.6286985573884156
ASV_26620	Unassigned	0.6203870627349269
ASV_26621	Unassigned	0.5856687715765838
ASV_26622	Unassigned	0.7366659217144846
ASV_26623	Unassigned	0.7790708743606137
ASV_26624	Unassigned	0.6295420805582256
ASV_26625	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Paraphoma;s__Paraphoma_rhaphiolepidis	0.9988594211859785
ASV_26626	Unassigned	0.6464277259129234
ASV_26627	Unassigned	0.33337642134090917
ASV_26628	Unassigned	0.5581802562115055
ASV_26629	Unassigned	0.737723404582698
ASV_26630	Unassigned	0.6873095530595495
ASV_26631	Unassigned	0.5967089370304073
ASV_26632	Unassigned	0.7225953353757035
ASV_26633	Unassigned	0.8011153735184396
ASV_26634	Unassigned	0.6266307532610865
ASV_26635	Unassigned	0.585290574834385
ASV_26636	Unassigned	0.7261895341363507
ASV_26637	Unassigned	0.4079893212372574
ASV_26638	Unassigned	0.6683543496515898
ASV_26639	Unassigned	0.5942284324248883
ASV_26640	Unassigned	0.4511983352396408
ASV_26641	Unassigned	0.6490246036046121
ASV_26642	Unassigned	0.6723876829685504
ASV_26643	Unassigned	0.5680162710046652
ASV_26644	Unassigned	0.804250112465587
ASV_26645	Unassigned	0.72584318923736
ASV_26646	Unassigned	0.7814425603440042
ASV_26647	Unassigned	0.3689957246520599
ASV_26648	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.9735129285411595
ASV_26649	Unassigned	0.7634917212352795
ASV_26650	Unassigned	0.6938896112915818
ASV_26651	Unassigned	0.6701053231735714
ASV_26652	Unassigned	0.6945404112018432
ASV_26653	Unassigned	0.7148101454355762
ASV_26654	Unassigned	0.8008403667723079
ASV_26655	Unassigned	0.8116959448672254
ASV_26656	Unassigned	0.662670008741552
ASV_26657	Unassigned	0.6647774158490329
ASV_26658	Unassigned	0.3824160583204337
ASV_26659	Unassigned	0.5387953157475427
ASV_26660	Unassigned	0.8004062303905388
ASV_26661	Unassigned	0.6727757180276824
ASV_26662	Unassigned	0.563952637550934
ASV_26663	Unassigned	0.8351690832935608
ASV_26664	Unassigned	0.853539043013323
ASV_26665	Unassigned	0.5837159133907031
ASV_26666	Unassigned	0.6612760140496625
ASV_26667	k__Metazoa	0.7283770662944573
ASV_26668	Unassigned	0.3676893599078894
ASV_26669	Unassigned	0.808551707023438
ASV_26670	Unassigned	0.5657966762545616
ASV_26671	Unassigned	0.7821701714144987
ASV_26672	Unassigned	0.6900933396648337
ASV_26673	Unassigned	0.43856126956582653
ASV_26674	Unassigned	0.8167465248061738
ASV_26675	Unassigned	0.7137871294420224
ASV_26676	Unassigned	0.7776797685790675
ASV_26677	Unassigned	0.373333781358268
ASV_26678	Unassigned	0.41490793760838307
ASV_26679	Unassigned	0.7216073348281034
ASV_26680	Unassigned	0.3195237386601939
ASV_26681	Unassigned	0.4879624215101912
ASV_26682	Unassigned	0.6442196314982219
ASV_26683	Unassigned	0.49244393700674016
ASV_26684	Unassigned	0.7509730370355236
ASV_26685	Unassigned	0.7394277913800498
ASV_26686	Unassigned	0.5627707623155972
ASV_26687	Unassigned	0.5395033167983403
ASV_26688	Unassigned	0.3544957010259646
ASV_26689	Unassigned	0.6421344887714424
ASV_26690	Unassigned	0.5568819740391682
ASV_26691	Unassigned	0.5816109927603665
ASV_26692	Unassigned	0.4437098766591612
ASV_26693	Unassigned	0.6489516610582444
ASV_26694	Unassigned	0.30553681427209967
ASV_26695	Unassigned	0.7335374320438575
ASV_26696	Unassigned	0.48847596444404007
ASV_26697	Unassigned	0.6001323154322431
ASV_26698	Unassigned	0.7146083387569309
ASV_26699	Unassigned	0.6517029838986661
ASV_26700	Unassigned	0.49522695653435034
ASV_26701	k__Metazoa;p__Arthropoda;c__Insecta;o__Odonata;f__Libellulidae	0.7902248990961049
ASV_26702	Unassigned	0.5041937634464618
ASV_26703	Unassigned	0.7850301359712966
ASV_26704	Unassigned	0.6155199995828724
ASV_26705	Unassigned	0.401717553734657
ASV_26706	Unassigned	0.7258128320520187
ASV_26707	Unassigned	0.5804074497682676
ASV_26708	Unassigned	0.3390273424243858
ASV_26709	Unassigned	0.7142825413206638
ASV_26710	Unassigned	0.7628737158436126
ASV_26711	Unassigned	0.46733811111073664
ASV_26712	Unassigned	0.6455634987819022
ASV_26713	Unassigned	0.6509182221412996
ASV_26714	Unassigned	0.7236193408512692
ASV_26715	Unassigned	0.49097644139610375
ASV_26716	Unassigned	0.6890747649839173
ASV_26717	Unassigned	0.6744105967313636
ASV_26718	Unassigned	0.7240001472676283
ASV_26719	Unassigned	0.62913381825046
ASV_26720	Unassigned	0.7130627321310461
ASV_26721	Unassigned	0.5976142901679562
ASV_26722	Unassigned	0.6735480310142188
ASV_26723	Unassigned	0.7551618014045536
ASV_26724	Unassigned	0.6896677084690435
ASV_26725	Unassigned	0.7662671265079486
ASV_26726	Unassigned	0.7827172051746887
ASV_26727	Unassigned	0.6928964022240689
ASV_26728	Unassigned	0.46240415787218325
ASV_26729	Unassigned	0.6756839897067828
ASV_26730	Unassigned	0.6839616671402107
ASV_26731	Unassigned	0.42064184713775543
ASV_26732	Unassigned	0.7642580020871454
ASV_26733	Unassigned	0.490214701035921
ASV_26734	Unassigned	0.5714775109428589
ASV_26735	Unassigned	0.6983955906079138
ASV_26736	Unassigned	0.6062311165413746
ASV_26737	Unassigned	0.732611307886335
ASV_26738	Unassigned	0.5903240956807163
ASV_26739	Unassigned	0.4853402391363233
ASV_26740	Unassigned	0.735083289952751
ASV_26741	Unassigned	0.7935759012009365
ASV_26742	Unassigned	0.6755991554353884
ASV_26743	Unassigned	0.6624726975680232
ASV_26744	Unassigned	0.4520802852398961
ASV_26745	Unassigned	0.7924588736986835
ASV_26746	Unassigned	0.3209286644193363
ASV_26747	Unassigned	0.6988766434706162
ASV_26748	Unassigned	0.6177626438111876
ASV_26749	Unassigned	0.7762479689579755
ASV_26750	Unassigned	0.5374203062951537
ASV_26751	Unassigned	0.6453564483409778
ASV_26752	Unassigned	0.7780874450057532
ASV_26753	Unassigned	0.7438727553929834
ASV_26754	Unassigned	0.6370155353243052
ASV_26755	Unassigned	0.768595405227313
ASV_26756	Unassigned	0.7309574702066106
ASV_26757	Unassigned	0.7819272742597894
ASV_26758	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__unidentified	0.7273306351852471
ASV_26759	Unassigned	0.5808835442331444
ASV_26760	Unassigned	0.34481015005460636
ASV_26761	Unassigned	0.641017767891237
ASV_26762	Unassigned	0.5294557120301719
ASV_26763	Unassigned	0.7414965344770472
ASV_26764	Unassigned	0.6808467421348201
ASV_26765	Unassigned	0.48912274120336274
ASV_26766	Unassigned	0.6058349730233283
ASV_26767	Unassigned	0.6856113686086209
ASV_26768	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_caesiellus	0.9958036043269168
ASV_26769	Unassigned	0.5463274740277961
ASV_26770	Unassigned	0.6927915900985824
ASV_26771	k__Metazoa	0.7174503309885557
ASV_26772	Unassigned	0.7417863705634149
ASV_26773	Unassigned	0.7185010300428107
ASV_26774	Unassigned	0.6030056804452061
ASV_26775	Unassigned	0.6576934015860831
ASV_26776	Unassigned	0.685416395614991
ASV_26777	Unassigned	0.3284298872214678
ASV_26778	Unassigned	0.79970429718796
ASV_26779	Unassigned	0.4088840959454205
ASV_26780	Unassigned	0.8349288771927805
ASV_26781	Unassigned	0.7661993615649576
ASV_26782	Unassigned	0.478728032305479
ASV_26783	Unassigned	0.7227830753342276
ASV_26784	Unassigned	0.7058153520630003
ASV_26785	Unassigned	0.572319588492615
ASV_26786	Unassigned	0.5072278054098395
ASV_26787	Unassigned	0.5480070603091707
ASV_26788	Unassigned	0.6396739178726026
ASV_26789	Unassigned	0.7795037608400379
ASV_26790	Unassigned	0.6791070084438044
ASV_26791	Unassigned	0.5510170738184552
ASV_26792	Unassigned	0.7457630272137924
ASV_26793	Unassigned	0.6604190117188529
ASV_26794	Unassigned	0.5026205555430108
ASV_26795	Unassigned	0.706753729786877
ASV_26796	Unassigned	0.6215526753379712
ASV_26797	Unassigned	0.5764025520715392
ASV_26798	Unassigned	0.6084880738228016
ASV_26799	Unassigned	0.6051890863005513
ASV_26800	Unassigned	0.5049635773683919
ASV_26801	Unassigned	0.655834422715941
ASV_26802	k__Fungi	0.7921450639882927
ASV_26803	Unassigned	0.7513041350270863
ASV_26804	Unassigned	0.682689148377938
ASV_26805	k__Metazoa	0.7067287600906172
ASV_26806	Unassigned	0.8009085448825107
ASV_26807	Unassigned	0.3511214480235443
ASV_26808	Unassigned	0.4663635778487144
ASV_26809	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Torulaspora;s__Torulaspora_delbrueckii	0.9990169399953182
ASV_26810	Unassigned	0.4847081830532698
ASV_26811	Unassigned	0.5523422969146252
ASV_26812	Unassigned	0.5538699003228104
ASV_26813	Unassigned	0.5863301148133199
ASV_26814	Unassigned	0.5140540174000391
ASV_26815	Unassigned	0.6061116454143031
ASV_26816	Unassigned	0.6120698594370684
ASV_26817	Unassigned	0.7144946886778177
ASV_26818	Unassigned	0.4666217146630969
ASV_26819	Unassigned	0.6208603125591475
ASV_26820	Unassigned	0.7776916286956764
ASV_26821	Unassigned	0.5568459165833834
ASV_26822	Unassigned	0.5830361459219695
ASV_26823	Unassigned	0.41470899449980636
ASV_26824	Unassigned	0.568620023261586
ASV_26825	Unassigned	0.7060715970598646
ASV_26826	Unassigned	0.42442322015021117
ASV_26827	Unassigned	0.822338146592999
ASV_26828	Unassigned	0.7791947942042404
ASV_26829	Unassigned	0.5436384493269959
ASV_26830	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Humicola;s__Humicola_nigrescens	0.976392068814901
ASV_26831	Unassigned	0.5229198643904234
ASV_26832	Unassigned	0.5617554915350921
ASV_26833	Unassigned	0.30088393741899444
ASV_26834	Unassigned	0.6281924610652317
ASV_26835	Unassigned	0.7058581189580719
ASV_26836	Unassigned	0.658072053498237
ASV_26837	Unassigned	0.7113731841885025
ASV_26838	Unassigned	0.7024599587613054
ASV_26839	Unassigned	0.7388968226754206
ASV_26840	Unassigned	0.6157492355573507
ASV_26841	Unassigned	0.5404212781242703
ASV_26842	Unassigned	0.3736788827488189
ASV_26843	Unassigned	0.5096947809622492
ASV_26844	Unassigned	0.6741560101092037
ASV_26845	Unassigned	0.7498683208196026
ASV_26846	Unassigned	0.5680855686402602
